Frequency (Hz)	Level (dB)
939.453125	-71.906494
940.429688	-71.455269
941.406250	-71.540001
942.382812	-71.773941
943.359375	-70.722427
944.335938	-71.782562
945.312500	-70.720772
946.289062	-72.888962
947.265625	-71.862289
948.242188	-72.280327
949.218750	-71.563644
950.195312	-71.726608
951.171875	-72.472740
952.148438	-72.120735
953.125000	-71.342995
954.101562	-72.724396
955.078125	-73.392151
956.054688	-72.647026
957.031250	-71.998985
958.007812	-72.728851
958.984375	-73.542542
959.960938	-74.257500
960.937500	-71.822121
961.914062	-72.831642
962.890625	-72.191002
963.867188	-73.314011
964.843750	-73.553612
965.820312	-74.427597
966.796875	-74.518036
967.773438	-74.236511
968.750000	-73.275795
969.726562	-73.933861
970.703125	-73.298866
971.679688	-73.428291
972.656250	-74.348610
973.632812	-74.313904
974.609375	-75.539238
975.585938	-74.561127
976.562500	-74.162056
977.539062	-74.233917
978.515625	-74.230125
979.492188	-73.772141
980.468750	-73.442451
981.445312	-74.007706
982.421875	-75.486496
983.398438	-74.365486
984.375000	-74.057678
985.351562	-74.595322
986.328125	-74.250755
987.304688	-74.090683
988.281250	-74.034172
989.257812	-74.372948
990.234375	-75.053345
991.210938	-75.493309
992.187500	-74.464905
993.164062	-75.264290
994.140625	-74.759521
995.117188	-73.856621
996.093750	-72.827332
997.070312	-74.901428
998.046875	-74.693771
999.023438	-74.012192
1000.000000	-73.747993
1000.976562	-75.209305
1001.953125	-74.400879
1002.929688	-74.268829
1003.906250	-74.654900
1004.882812	-75.965256
1005.859375	-75.251678
1006.835938	-75.726044
1007.812500	-75.556473
1008.789062	-75.783211
1009.765625	-74.519249
1010.742188	-74.451691
1011.718750	-74.384369
1012.695312	-73.041168
1013.671875	-75.056473
1014.648438	-73.702965
1015.625000	-74.175018
1016.601562	-73.837341
1017.578125	-76.125160
1018.554688	-74.736015
1019.531250	-75.404938
1020.507812	-73.542839
1021.484375	-74.119209
1022.460938	-76.055450
1023.437500	-74.349220
1024.414062	-73.651443
1025.390625	-73.930031
1026.367188	-74.691757
1027.343750	-74.037369
1028.320312	-73.232170
1029.296875	-73.820053
1030.273438	-73.358116
1031.250000	-74.068047
1032.226562	-73.609367
1033.203125	-73.195580
1034.179688	-73.474449
1035.156250	-73.854134
1036.132812	-72.593040
1037.109375	-74.570808
1038.085938	-73.380051
1039.062500	-73.416626
1040.039062	-73.339546
1041.015625	-72.303162
1041.992188	-72.023796
1042.968750	-72.662880
1043.945312	-72.951767
1044.921875	-72.508942
1045.898438	-73.003418
1046.875000	-73.055931
1047.851562	-72.238747
1048.828125	-72.942490
1049.804688	-73.108688
1050.781250	-71.017853
1051.757812	-72.095261
1052.734375	-71.395927
1053.710938	-71.510323
1054.687500	-71.853493
1055.664062	-71.857590
1056.640625	-72.003731
1057.617188	-71.130058
1058.593750	-72.176926
1059.570312	-71.334999
1060.546875	-72.439621
1061.523438	-70.166595
1062.500000	-70.796524
1063.476562	-72.061356
1064.453125	-70.940140
1065.429688	-70.158531
1066.406250	-71.860718
1067.382812	-70.039757
1068.359375	-69.587509
1069.335938	-70.074730
1070.312500	-70.213264
1071.289062	-70.292809
1072.265625	-70.385963
1073.242188	-69.720413
1074.218750	-70.228630
1075.195312	-68.947586
1076.171875	-69.560829
1077.148438	-69.244041
1078.125000	-68.325142
1079.101562	-68.175613
1080.078125	-66.750221
1081.054688	-68.965607
1082.031250	-68.662239
1083.007812	-67.074272
1083.984375	-67.702202
1084.960938	-67.840775
1085.937500	-67.317802
1086.914062	-66.444771
1087.890625	-67.202759
1088.867188	-67.572845
1089.843750	-64.892212
1090.820312	-63.900444
1091.796875	-65.629860
1092.773438	-65.705627
1093.750000	-66.431404
1094.726562	-64.630157
1095.703125	-62.692810
1096.679688	-63.901123
1097.656250	-63.805412
1098.632812	-64.067940
1099.609375	-63.287067
1100.585938	-63.445904
1101.562500	-62.458965
1102.539062	-61.612793
1103.515625	-61.473938
1104.492188	-62.357082
1105.468750	-60.086758
1106.445312	-60.025608
1107.421875	-59.719334
1108.398438	-59.770996
1109.375000	-59.031353
1110.351562	-57.974823
1111.328125	-59.357349
1112.304688	-57.803146
1113.281250	-58.068237
1114.257812	-57.274277
1115.234375	-57.535683
1116.210938	-58.135960
1117.187500	-58.319321
1118.164062	-59.536640
1119.140625	-59.799118
1120.117188	-57.434944
1121.093750	-56.955250
1122.070312	-58.470451
1123.046875	-59.482265
1124.023438	-58.283672
1125.000000	-59.122730
1125.976562	-59.807514
1126.953125	-59.392017
1127.929688	-61.597855
1128.906250	-61.263958
1129.882812	-62.132439
1130.859375	-63.218922
1131.835938	-63.246334
1132.812500	-63.211727
1133.789062	-62.506317
1134.765625	-64.820366
1135.742188	-62.298668
1136.718750	-63.942753
1137.695312	-65.333961
1138.671875	-63.759903
1139.648438	-64.805992
1140.625000	-65.346886
1141.601562	-65.851357
1142.578125	-65.306519
1143.554688	-65.847908
1144.531250	-66.787933
1145.507812	-67.066994
1146.484375	-67.361298
1147.460938	-67.291313
1148.437500	-66.926888
1149.414062	-67.636497
1150.390625	-68.494484
1151.367188	-68.673447
1152.343750	-68.688660
1153.320312	-67.822769
1154.296875	-68.320534
1155.273438	-68.048714
1156.250000	-67.967735
1157.226562	-68.336952
1158.203125	-69.316048
1159.179688	-69.294640
1160.156250	-69.186317
1161.132812	-69.230225
1162.109375	-70.394196
1163.085938	-70.020142
1164.062500	-71.394798
1165.039062	-70.854225
1166.015625	-71.587044
1166.992188	-71.469200
1167.968750	-70.727966
1168.945312	-72.361664
1169.921875	-70.943687
1170.898438	-72.383072
1171.875000	-71.399200
1172.851562	-71.079453
1173.828125	-71.442558
1174.804688	-71.566948
1175.781250	-71.568733
1176.757812	-70.715897
1177.734375	-72.223717
1178.710938	-73.197861
1179.687500	-71.337357
1180.664062	-71.275604
1181.640625	-72.387817
1182.617188	-72.243881
1183.593750	-72.428200
1184.570312	-72.620049
1185.546875	-74.752991
1186.523438	-74.193245
1187.500000	-72.913513
1188.476562	-72.653702
1189.453125	-72.696312
1190.429688	-73.434799
1191.406250	-73.309982
1192.382812	-72.565079
1193.359375	-72.931908
1194.335938	-74.134071
1195.312500	-72.446922
1196.289062	-73.585472
1197.265625	-73.578171
1198.242188	-73.613136
1199.218750	-73.752846
1200.195312	-73.108994
1201.171875	-73.376762
1202.148438	-74.064339
1203.125000	-73.275055
1204.101562	-73.090668
1205.078125	-73.254349
1206.054688	-72.943687
1207.031250	-74.541069
1208.007812	-75.233208
1208.984375	-74.817528
1209.960938	-73.639496
1210.937500	-74.113960
1211.914062	-74.368584
1212.890625	-72.987221
1213.867188	-74.543968
1214.843750	-73.759445
1215.820312	-73.798767
1216.796875	-73.828133
