Frequency (Hz)	Level (dB)
834.960938	-68.466217
835.937500	-68.399216
836.914062	-67.524521
837.890625	-69.733116
838.867188	-69.179886
839.843750	-69.144783
840.820312	-70.225685
841.796875	-68.966705
842.773438	-69.427101
843.750000	-69.593773
844.726562	-69.594734
845.703125	-70.855362
846.679688	-70.704620
847.656250	-69.947090
848.632812	-69.620987
849.609375	-69.971771
850.585938	-70.548691
851.562500	-71.670311
852.539062	-69.827415
853.515625	-71.452393
854.492188	-70.496170
855.468750	-70.873192
856.445312	-71.622078
857.421875	-70.760704
858.398438	-71.518463
859.375000	-71.268600
860.351562	-72.300835
861.328125	-72.132889
862.304688	-71.110031
863.281250	-72.426735
864.257812	-71.800705
865.234375	-73.099136
866.210938	-71.923592
867.187500	-73.177048
868.164062	-72.276215
869.140625	-72.901207
870.117188	-70.686050
871.093750	-72.135567
872.070312	-71.584930
873.046875	-71.982002
874.023438	-71.488663
875.000000	-73.864304
875.976562	-71.950272
876.953125	-73.822739
877.929688	-73.575020
878.906250	-72.674774
879.882812	-73.308945
880.859375	-71.214066
881.835938	-71.801308
882.812500	-75.114899
883.789062	-73.412132
884.765625	-73.206802
885.742188	-72.804443
886.718750	-73.277969
887.695312	-73.273163
888.671875	-73.620117
889.648438	-71.793701
890.625000	-75.549988
891.601562	-73.993393
892.578125	-75.244530
893.554688	-73.974297
894.531250	-73.566772
895.507812	-73.492538
896.484375	-73.635513
897.460938	-75.044540
898.437500	-75.710045
899.414062	-73.402893
900.390625	-74.081596
901.367188	-73.079430
902.343750	-74.979034
903.320312	-75.142815
904.296875	-75.260841
905.273438	-73.295807
906.250000	-74.314468
907.226562	-72.919182
908.203125	-73.250366
909.179688	-74.197624
910.156250	-74.131393
911.132812	-73.845093
912.109375	-72.357658
913.085938	-73.820847
914.062500	-74.681099
915.039062	-75.010773
916.015625	-76.381607
916.992188	-74.075195
917.968750	-73.105667
918.945312	-75.352921
919.921875	-74.306755
920.898438	-73.484566
921.875000	-75.332474
922.851562	-77.009415
923.828125	-73.488937
924.804688	-74.158653
925.781250	-73.922783
926.757812	-73.118813
927.734375	-74.909676
928.710938	-74.858398
929.687500	-73.672798
930.664062	-73.959183
931.640625	-73.736160
932.617188	-73.103012
933.593750	-74.990524
934.570312	-74.366692
935.546875	-73.794456
936.523438	-74.776276
937.500000	-74.243004
938.476562	-73.175995
939.453125	-73.089355
940.429688	-73.447502
941.406250	-73.167572
942.382812	-73.116493
943.359375	-75.229240
944.335938	-75.701836
945.312500	-72.597015
946.289062	-74.168114
947.265625	-74.652031
948.242188	-74.245132
949.218750	-73.084969
950.195312	-71.612686
951.171875	-73.737213
952.148438	-74.551704
953.125000	-73.967796
954.101562	-74.117958
955.078125	-72.633720
956.054688	-73.308105
957.031250	-73.573807
958.007812	-74.486130
958.984375	-73.962730
959.960938	-74.785896
960.937500	-74.771576
961.914062	-74.650330
962.890625	-73.590897
963.867188	-73.637802
964.843750	-73.296646
965.820312	-72.458679
966.796875	-74.048698
967.773438	-76.271057
968.750000	-73.244736
969.726562	-72.337418
970.703125	-72.297646
971.679688	-73.117744
972.656250	-73.068825
973.632812	-72.685951
974.609375	-72.367996
975.585938	-73.994713
976.562500	-73.470085
977.539062	-73.131973
978.515625	-73.251549
979.492188	-74.134735
980.468750	-71.869102
981.445312	-72.157814
982.421875	-71.400642
983.398438	-72.407608
984.375000	-73.962463
985.351562	-71.519600
986.328125	-71.506874
987.304688	-70.590370
988.281250	-72.287216
989.257812	-74.030746
990.234375	-72.757698
991.210938	-71.236458
992.187500	-70.983368
993.164062	-71.857307
994.140625	-71.397285
995.117188	-70.343987
996.093750	-70.904907
997.070312	-72.363274
998.046875	-70.274529
999.023438	-71.839119
1000.000000	-70.660545
1000.976562	-69.040100
1001.953125	-68.904060
1002.929688	-68.689178
1003.906250	-70.094498
1004.882812	-71.105057
1005.859375	-68.962738
1006.835938	-68.757187
1007.812500	-69.370781
1008.789062	-71.711967
1009.765625	-69.289062
1010.742188	-69.679436
1011.718750	-70.275124
1012.695312	-70.655586
1013.671875	-70.238693
1014.648438	-68.629265
1015.625000	-69.081696
1016.601562	-68.593117
1017.578125	-67.665108
1018.554688	-67.852058
1019.531250	-67.406357
1020.507812	-67.493858
1021.484375	-68.785500
1022.460938	-68.111237
1023.437500	-68.217461
1024.414062	-68.869965
1025.390625	-67.111443
1026.367188	-66.624825
1027.343750	-65.467506
1028.320312	-67.482658
1029.296875	-65.962379
1030.273438	-67.320648
1031.250000	-68.466003
1032.226562	-66.594398
1033.203125	-64.975975
1034.179688	-66.866798
1035.156250	-65.265656
1036.132812	-63.368465
1037.109375	-63.395271
1038.085938	-65.684891
1039.062500	-64.641235
1040.039062	-64.656532
1041.015625	-64.428101
1041.992188	-63.678707
1042.968750	-64.295952
1043.945312	-63.254723
1044.921875	-62.587574
1045.898438	-62.646603
1046.875000	-60.761059
1047.851562	-60.850880
1048.828125	-61.801300
1049.804688	-61.502426
1050.781250	-61.460896
1051.757812	-59.498627
1052.734375	-62.152447
1053.710938	-61.739548
1054.687500	-59.481827
1055.664062	-59.820042
1056.640625	-60.000759
1057.617188	-61.095455
1058.593750	-60.896854
1059.570312	-59.531818
1060.546875	-59.906445
1061.523438	-59.417713
1062.500000	-59.981636
1063.476562	-60.072353
1064.453125	-59.833458
1065.429688	-60.993305
1066.406250	-59.489620
1067.382812	-59.389183
1068.359375	-59.229511
1069.335938	-57.926704
1070.312500	-59.884541
1071.289062	-61.717789
1072.265625	-59.789753
1073.242188	-60.849400
1074.218750	-60.705666
1075.195312	-60.226162
1076.171875	-61.101589
1077.148438	-61.297298
1078.125000	-62.612812
1079.101562	-61.505650
1080.078125	-62.956570
1081.054688	-62.888111
1082.031250	-62.036808
1083.007812	-62.903683
1083.984375	-63.063381
1084.960938	-63.156960
1085.937500	-64.232620
1086.914062	-64.205734
1087.890625	-61.657925
1088.867188	-65.519653
1089.843750	-68.089890
1090.820312	-65.386993
1091.796875	-65.249367
1092.773438	-64.756195
1093.750000	-66.000946
1094.726562	-67.935715
1095.703125	-65.281166
1096.679688	-64.343758
1097.656250	-67.775688
1098.632812	-66.686829
1099.609375	-65.338432
1100.585938	-67.779495
1101.562500	-65.611115
1102.539062	-66.074203
1103.515625	-67.626442
1104.492188	-67.845657
1105.468750	-66.857491
1106.445312	-66.417595
1107.421875	-67.800018
1108.398438	-66.075630
1109.375000	-68.984741
1110.351562	-67.462624
1111.328125	-68.058273
1112.304688	-68.059509
1113.281250	-68.144287
1114.257812	-69.347763
1115.234375	-67.467247
1116.210938	-70.624733
1117.187500	-68.880592
1118.164062	-68.424263
1119.140625	-68.354218
1120.117188	-69.019135
1121.093750	-69.417175
1122.070312	-69.826271
1123.046875	-68.470680
1124.023438	-68.458359
1125.000000	-68.865150
1125.976562	-69.193672
1126.953125	-71.494019
1127.929688	-71.075989
1128.906250	-70.574493
1129.882812	-69.733742
1130.859375	-69.347679
1131.835938	-70.208054
1132.812500	-68.168686
1133.789062	-70.122391
1134.765625	-70.302124
1135.742188	-72.061363
1136.718750	-69.479973
1137.695312	-71.283936
1138.671875	-70.883560
1139.648438	-71.288979
1140.625000	-69.968346
1141.601562	-71.750641
1142.578125	-73.347313
1143.554688	-70.737434
1144.531250	-72.307846
1145.507812	-70.835289
1146.484375	-72.405289
1147.460938	-71.176132
1148.437500	-70.754776
1149.414062	-72.466446
1150.390625	-72.483978
1151.367188	-70.689896
1152.343750	-71.452110
1153.320312	-70.775726
1154.296875	-72.170677
1155.273438	-71.977715
1156.250000	-72.340073
1157.226562	-73.724457
1158.203125	-74.190269
1159.179688	-72.612335
1160.156250	-71.292000
1161.132812	-73.651237
1162.109375	-72.279770
1163.085938	-73.493973
1164.062500	-72.063232
1165.039062	-74.585991
