Frequency (Hz)	Level (dB)
902.343750	-77.986351
903.320312	-77.980354
904.296875	-78.684181
905.273438	-76.319138
906.250000	-77.421501
907.226562	-77.040756
908.203125	-78.185295
909.179688	-78.360245
910.156250	-76.952103
911.132812	-77.744461
912.109375	-77.663597
913.085938	-77.259628
914.062500	-78.755356
915.039062	-77.717659
916.015625	-78.232140
916.992188	-79.446320
917.968750	-78.762863
918.945312	-77.622711
919.921875	-78.174393
920.898438	-78.486595
921.875000	-79.536446
922.851562	-79.453217
923.828125	-79.436234
924.804688	-77.846466
925.781250	-78.384163
926.757812	-78.716293
927.734375	-77.622078
928.710938	-77.710175
929.687500	-78.214348
930.664062	-78.488480
931.640625	-76.987419
932.617188	-78.793640
933.593750	-78.970535
934.570312	-77.661797
935.546875	-78.426498
936.523438	-76.982864
937.500000	-76.424606
938.476562	-78.612999
939.453125	-78.697311
940.429688	-78.303650
941.406250	-78.045372
942.382812	-78.050514
943.359375	-77.023972
944.335938	-78.018021
945.312500	-76.653412
946.289062	-78.889793
947.265625	-77.585762
948.242188	-77.665802
949.218750	-77.005547
950.195312	-77.018677
951.171875	-77.478874
952.148438	-77.274223
953.125000	-76.303268
954.101562	-77.686684
955.078125	-77.870544
956.054688	-77.390465
957.031250	-76.573929
958.007812	-77.085320
958.984375	-77.787354
959.960938	-78.277733
960.937500	-75.858337
961.914062	-76.545044
962.890625	-76.190887
963.867188	-77.306068
964.843750	-77.044685
965.820312	-77.814484
966.796875	-77.541687
967.773438	-77.815842
968.750000	-76.295486
969.726562	-77.220894
970.703125	-76.440636
971.679688	-75.970467
972.656250	-76.851234
973.632812	-76.812828
974.609375	-77.966202
975.585938	-76.875504
976.562500	-76.870316
977.539062	-76.591644
978.515625	-76.449196
979.492188	-75.810982
980.468750	-75.327484
981.445312	-75.713631
982.421875	-76.856789
983.398438	-76.069687
984.375000	-75.759109
985.351562	-75.865677
986.328125	-75.313980
987.304688	-75.351936
988.281250	-75.218330
989.257812	-75.412827
990.234375	-76.444443
991.210938	-76.357056
992.187500	-75.383041
993.164062	-75.947861
994.140625	-75.346924
995.117188	-74.284660
996.093750	-73.096764
997.070312	-75.100159
998.046875	-74.741455
999.023438	-73.746498
1000.000000	-73.655838
1000.976562	-75.124947
1001.953125	-74.062836
1002.929688	-73.776154
1003.906250	-74.133118
1004.882812	-75.089874
1005.859375	-74.517532
1006.835938	-75.073845
1007.812500	-74.710716
1008.789062	-74.822807
1009.765625	-73.373604
1010.742188	-73.043015
1011.718750	-72.840820
1012.695312	-71.516052
1013.671875	-73.262993
1014.648438	-72.066666
1015.625000	-72.245743
1016.601562	-71.894577
1017.578125	-73.658119
1018.554688	-72.196701
1019.531250	-73.076843
1020.507812	-70.974640
1021.484375	-71.396286
1022.460938	-73.018784
1023.437500	-71.410629
1024.414062	-70.312088
1025.390625	-70.607262
1026.367188	-71.319496
1027.343750	-70.489799
1028.320312	-69.602936
1029.296875	-69.828110
1030.273438	-69.181557
1031.250000	-70.057625
1032.226562	-69.362312
1033.203125	-68.826965
1034.179688	-68.999840
1035.156250	-69.052521
1036.132812	-67.643929
1037.109375	-69.602165
1038.085938	-68.063309
1039.062500	-68.018913
1040.039062	-67.600029
1041.015625	-66.571754
1041.992188	-66.145988
1042.968750	-66.607681
1043.945312	-66.478088
1044.921875	-66.033501
1045.898438	-66.147926
1046.875000	-66.421913
1047.851562	-65.173080
1048.828125	-65.479805
1049.804688	-65.855148
1050.781250	-63.680553
1051.757812	-64.524742
1052.734375	-63.731777
1053.710938	-63.436646
1054.687500	-63.903606
1055.664062	-63.701500
1056.640625	-63.740429
1057.617188	-63.224529
1058.593750	-63.813168
1059.570312	-63.000748
1060.546875	-64.350586
1061.523438	-62.053185
1062.500000	-62.860283
1063.476562	-64.229683
1064.453125	-62.953289
1065.429688	-62.403759
1066.406250	-64.642303
1067.382812	-62.976421
1068.359375	-62.841591
1069.335938	-63.437901
1070.312500	-63.789936
1071.289062	-64.499176
1072.265625	-65.163765
1073.242188	-64.611893
1074.218750	-65.375633
1075.195312	-64.689606
1076.171875	-65.731010
1077.148438	-65.703377
1078.125000	-65.052597
1079.101562	-65.216316
1080.078125	-64.379440
1081.054688	-67.085106
1082.031250	-67.223930
1083.007812	-66.151749
1083.984375	-67.042061
1084.960938	-67.907990
1085.937500	-67.858917
1086.914062	-67.018326
1087.890625	-68.427116
1088.867188	-69.159157
